URL:  https://www.youtube.com/watch?v=wYQcU5VXde8,
,Hey this guy thinks his funny hey let's all laugh at him not with him disrespecting the source of anime,
-1,Who watches this shit. Logan Is just awful...,
-1,Booooooo Logan Paul,
-1,Idiot. No brains in his head at all. The immature man child needs to be punished properly. Honestly I think he needs to see a psychologist and get a grip on reality as it's not normal to behave like that at his age (or at any age for that matter).,
-1,What makes it worse is that he has a fan base actively encouraging this sort of behaviour. A lot of sick immature people out there :-/,
0,I think the only reason the police never arrested him was to prevent a diplomatic issue. I certainly would have locked him up to teach him a lesson about respect.,
0,As a Japanese person,it  annoys me when he doesn't understand people insulting him
-1,OMG I SWEAR LOGAN DO U EVEN CARE FOR OThER PEOPLE???!!!! OMG LIKE YOUR IN A NEW COUNTRY YOU SHOULD AT LEAST TRY TO BE RESPECTFUL OF THEM JEZ THEY ARE JUST NORMAL PEOPLE..,
0,i don't care,if someone does this on the street to me,i would slap him,like.... this people are so patient with this lil bitch.,,,
0,Im just wondering,based on his actions,comparing before and after. Is he taking drugs?,,,,
-1,He is a dick,
1,I can see that there is hope for humanity.. IN MOST OF THE COMMENTS!,
-1,I cant belive How fans are still defending him after this,
0,Tourists...,
-1,How Rude!!!,
1,I hope he goes to Afghanistan.,
1,Come to Croatia bro,I'll knock you the fuck out. Dirty,lazy scumbag! You are the perfect representation of what's fucked up with this world,rich American spoiled brat going around the world not respecting anything and doing stupid shit and people actually support it! Come here in Croatia bro with that attitude of yours,,,
0,People in America don't even know why he's popular also.,
-1,I bet things will get worse if he stumbled upon a gang of yakuzas. I'm sure he will get his ass beaten. *lol*,
-1,Yo is Logan freaking retarded like if u agree,
-1,Hes actually the biggest fuckin idiot Ive ever seen,
-1,Logan is such a garbage human being,
0,You know,I have friends who have worked two jobs to save up the money to visit Japan. They've have spent years studying the culture -- the good AND the bad -- and the language,because they genuinely love the country and its people and want to be as respectful and assimilate as well as possible.,,,,
0,Meanwhile,this twat has his viewers pay for his trip overseas so he can run around screaming like a retard and making a jackass of himself in front of millions.
0,*MUCH-O BROKEN-O*,
0,Pewdiepie is way better,he respected the japanese.
-1,This is why we are becoming irrelevant in the world..if this is the brain of our young people..idiot@!!,
0,and to think Peace Corps was created by,for,and in America,,,,
1,*Japan is all about respecctt*,
-1,What a fucking loser.... seriously,
-1,how did he not get arrested every 5 seconds,
-1,this is so fucking racist,
-1,kids will watch anything. Like dangling keys in front of their face. You like? Ya gold diggers :,
1,Hahahaha,
1,Not only is he embarrassing himself he is also destroying the reputation of his parents .,
-1,Words can't describe how disgusted i feel when i saw him in japan personally .,
1,Actually looks funny tbh,
-1,He must have no shame,
-1,BOII LET HIM LIVE HIS LIFE >:( YOU ARE SO DUM-,
-1,The amount of cuts makes it look bad sorry but this is sad Im not a loganger either,
0,If he traveled somewhere around middle east...,
0,Please Japanese people,the rest of the world is not like him. He is human garbage.
-1,These species of apes are called Americans - their natural disposition is to be rude disrespectful self-centered and ignorant - WARNING: they are highly volatile and prone to playing around with dangerous objects.,
-1,Not all Americans are like this dickhead.,
0,*Watch pewd japan vlog instead*,
-1,What he did when he pulled his pants down He can get arrested and Be on jail for 4 years,
-1,this is not a unique situation. americans are pests,
-1,fucking logan,
-1,filthy frank replacement,
1,Man please go to North Korea and do the same thing you're doing,people will Love ya
1,all this would of been alright if the joke was ever (a) on him and/or (b) funny,
0,do the same in a middle eastern country,
-1,Moron haha,
-1,I think Logan Paul is a dickhead and although Ive never been to japan,from what I know they are very kind people and shouldnt be fucked with like that...
1,However this video is edited so well that it makes me laugh so fucking hard,
0,someone cut his tongue out,
-1,I hate him.,
-1,You are idiot,
-1,such a dumb person,no manners,no talent,nothing at all,,,
0,my face scrunched up several times,
-1,Let's send Logan Paul to Israel and see how quickly IDF or police quickly knock his ass out,
1,I would love to see him do this shit in North Korea.,
-1,Dont get why he even thought of this disrespectfull idea.,
0,Like why!?,
0,E Sukhai because he has the brain of a 5 year old .,
0,*JUST GOTTA BE CAREFUL TO NOT LIKE DISRESPECT THE CULTURE*,
0,I just gotta be careful to not like disrespect the culture...,
0,PANTS COMING DOWN,
-1,i really hate him,
0,Bye bitch x,
-1,Japan is offended of Logan Paul and everyone there probably searched his channel and disliked all of his vids,
-1,he is an asshole,
0,As a fellow American,I'd like to apologize to all of Japan for the disrespect this idiot showed your culture,country and people. His behavior does not represent the majority.,,,,
1,+96 lol,believe wht u wnt about HIS-story,I'm referring to the present and the majority of Americans I've encountered don't behave this way at all,which is y this made the news (not typical or accepted behavior),,,
0,Omg...,
-1,How is this funny? Can someone please explain? I'm laughing cause people actually think this guy is funny!,
0,True nature of the beast,
-1,No wonder he got kicked out,
0,I don't know how he still has fans after this,
-1,The world needs to fucking calm down! Im not his fan neither do I care for what the beef is that people have with these brothers but the only truly disrespectful thing he did was speak in an accent to the shop keeper.,
-1,Granted he is douche-y but he didnt do shit that the rest of his country is not okay with.,
-1,Yall enjoy blowing shit out of proportion when someone you dont like makes one big mistake. He did a lot more worse things,I know! Calm your titties
0,All Im saying is Im sure he probably used to do this this stuff in the US too so when he does it in Japan suddenly he has dishonoured the nation and should be shunned.,
